4.086808549394263523e-01
5.877616560008940283e-01
7.406616537708686776e-01
8.645681728075036432e-01
9.751274096317922302e-01
1.078774525627022474e+00
1.169420306111786267e+00
1.250332058932605017e+00
1.333578592073946911e+00
1.411227433435623624e+00
