65323.09572804504,58835.878022677585,56965.8861085567,56224.6493507076,55868.8429828097,55337.78829054783,54783.80649902899,54397.10866573753,54341.70273236255,54337.071132747646,54337.071132747646,53948.76896150505,53946.453161697595,53946.453161697595,53946.453161697595,53946.453161697595,53946.453161697595,53946.453161697595,53946.453161697595,53946.453161697595
62980.98710175253,58037.42983212162,55872.58584843306,55319.4465780023,54650.24717210615,54146.69898314214,53906.66185872337,53320.91392461189,53215.62653357166,53040.48857067959,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906,52918.57512006906
60044.28263511148,54976.06926240389,53915.053153644454,53573.80855542007,53018.883247846854,52444.46652139441,52390.664925970574,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929
59223.3088876447,53599.36479919483,52073.38091610791,51277.352624723586,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161
57553.21395622643,53389.82300707343,52208.09230466538,51769.992812058146,51478.88199942539,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161
151.96858376043218,347.85454013203986,404.425282669865,424.6746876806174,434.36619113914134,384.3713641994677,383.6963598075575,352.0202024471535,350.40505522790477,350.56534164937585,350.56534164937585,361.9180580461733,362.09713329159933,362.09713329159933,362.09713329159933,362.09713329159933,362.09713329159933,362.09713329159933,362.09713329159933,362.09713329159933
261.01534557275954,241.99020589508666,285.0278941267063,320.74961165444,317.3056080275577,303.77010564351224,304.705386600306,290.5918236921269,279.2438004132928,256.4484836157081,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647,245.82483243968647
321.74281416221504,246.02032551678013,247.79278983289913,248.997432673496,260.7590101573909,252.00657263147883,254.10857897897236,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093,256.23631644735093
188.84038575828322,226.43777134079863,166.4458503095964,42.19154515559282,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13,9.963015281849331e-13
221.1201877328488,295.79742791654536,216.65544400570067,127.1692420048985,102.6503575661342,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13,7.609378613179393e-13
