118028.18955823267,99976.03662883083,94296.52572816069,90041.70707275513,87814.83509138053,85347.91965192434,82138.13291697639,79670.34311473,78833.73396457941,78474.07987737624,77463.05177609481,76950.78103514927,75600.28730837035,74727.9470740709,74026.12864924212,72848.32570364847,72461.55142811223,72262.20894845275,72081.26980575325,71938.85862299484
117282.08250439624,102519.05669367836,95655.60076621185,91651.60800937944,87288.19027373966,84331.18407707529,81301.39190470218,79274.22351859433,77999.23170250823,75903.9480335592,74795.54041099362,73692.26694350682,73206.43324457288,73021.65670599269,72826.38456112487,72689.16701593908,72231.4236970792,72037.73384891139,71572.6803607649,71448.57540105723
120835.71331148357,105674.35740402743,96951.84652792489,92510.97056447853,87697.3618890505,85630.09323226467,83314.16312575513,81119.15989975247,80386.12759832598,80010.6573874759,79125.40923920512,77990.92265600037,77062.31193474466,76559.22973366118,76258.55132754846,76069.14254480216,76049.94860756543,75799.59731109622,75690.88302020078,75204.9700494323
121703.58564759887,102715.58047850597,96102.91557586328,92529.43847976477,88252.15771168038,84637.92181480219,82955.84549944392,82042.9395596118,80655.30821920584,78683.88655218338,76465.51250142531,75424.3826903035,73420.84510999297,73254.63553657499,72988.23682909331,72101.09882093832,71508.36695076284,71077.22361037217,70990.54734503689,70807.84120810384
122341.63426570012,109812.8532138629,99083.38687899467,93004.38535019809,90514.35430891947,88107.45888285876,86564.0140874696,84986.08667856207,83198.6993050917,80689.62968785052,80251.3182723788,79465.28583711092,78413.35523670884,77403.79115961502,76387.41268139641,75968.6023845351,75561.45052534757,74668.01600010206,72648.47681761454,72222.61998754706
1300.6656859801008,1028.9201419613653,984.8366112682465,873.9489941212529,833.2244813049384,906.8698398460263,1018.2347459166263,946.7425075977142,984.3261798831941,962.0590707214905,936.4892810745306,914.001116197812,856.054644943128,875.3037258483778,796.7924327953166,735.8072859287042,700.8432010154046,691.1836002330465,684.7892251675497,677.9232386549809
1001.3173609247661,862.6187991135837,863.4986925840107,912.63637750358,958.0878836732668,808.7286074872738,720.3904211209879,779.6738333873116,826.1718903883902,886.7668271727144,908.4588478908219,844.7477533381165,846.7849653222763,851.2488790203909,865.0258797201848,868.3147299080672,870.2352483220445,867.4925435515363,872.1496406593134,880.2709553451671
1011.3845547670355,1154.7962102464821,1182.6876072353245,1010.2461240948111,668.9636234124021,548.0116987016775,499.37599357385477,493.7870601846966,482.61227091297224,485.0661342541413,449.6831872594135,537.3694953823148,577.8034324900362,582.8740992412614,551.4888681484487,558.3883782863257,558.5842392199398,562.6296476687519,555.2660210909606,523.5033951380282
954.4249764744637,927.1358431334828,812.6497149969414,775.0286951856285,823.1385580142268,638.2629121412081,634.6262595434885,660.7690261063086,601.1847780507833,520.1366968187591,712.9556647105045,655.2311457991789,520.1964584003923,509.21468654150505,500.5146011863311,519.272468238655,489.92677929311725,461.48217432831785,471.3239236346456,473.2260007178914
1103.1599694544607,1167.4779526192806,1010.9323026658976,1099.5534226027262,1236.6923685587633,1258.254775149874,1141.4050978634757,1070.3382521762123,1003.0011564235759,973.5506162436253,958.4876634604472,930.6008613478435,890.3760282725251,824.4223468402206,859.4154425190223,839.2409178022111,843.9218852618629,899.5974396628449,801.0353705572545,760.2684273930239
