5.777099999999300017e-01
8.753800000001210613e-01
1.335307499999811798e+00
1.891268390000103716e+00
2.390819574999729191e+00
3.036690447799549997e+00
3.410616634480389653e+00
4.025743814388817121e+00
4.538475129625187066e+00
4.996224907687798478e+00
5.439855061779240053e+00
5.650795151659881554e+00
6.041287420901942262e+00
6.420989642483672988e+00
6.765148053247626692e+00
7.081519038987871717e+00
7.411314720376483756e+00
7.441287634832835174e+00
7.837485166252045055e+00
8.134977718649128775e+00
8.259155855998001172e+00
8.429548174738858535e+00
8.557230879490449027e+00
8.956989339658589344e+00
9.143248665383476137e+00
9.265316280584885433e+00
9.458189205515706632e+00
9.932498822651837145e+00
9.975974439211586997e+00
1.033673239078082950e+01
1.046518830503604569e+01
1.068373925965404680e+01
1.105452721154722795e+01
1.131245629694116595e+01
1.140351294016792849e+01
1.174573491417418758e+01
1.196599837613604222e+01
1.210841665640473330e+01
1.265038868928731297e+01
1.290555095400889130e+01
1.311843643308699825e+01
1.341678897439762075e+01
1.356022502049734690e+01
1.374771559851102154e+01
1.412669493324021808e+01
1.413570436243967876e+01
1.446965959096305809e+01
1.477646099164067728e+01
1.482151408334413922e+01
1.513764136939050431e+01
1.523727247504508675e+01
1.550293973081926602e+01
1.532445738196259200e+01
1.562687036625930936e+01
1.579561771646881851e+01
1.602094003129396427e+01
1.614732028388278806e+01
1.647999839629888541e+01
1.637802516522986451e+01
1.637535499044047427e+01
1.672481385484445937e+01
1.676003102343663542e+01
1.665535625945280884e+01
1.689975275892709305e+01
1.690761610367382062e+01
1.730005137288049966e+01
1.717390236879790777e+01
1.698107871950417191e+01
1.735090703121249689e+01
1.733406648020317320e+01
1.725358546593039577e+01
1.740814144221560866e+01
1.742554002254978229e+01
1.746474462086341006e+01
1.755627697451691560e+01
1.751709889018448152e+01
1.728545276131271535e+01
1.716067455496238026e+01
1.729529900866909742e+01
1.750988120571111040e+01
1.726893841063163038e+01
1.733768814646339607e+01
1.741007545230321440e+01
1.727618506694341605e+01
1.689716474573889826e+01
1.720615857278732364e+01
1.729886933196781129e+01
1.704676583020319569e+01
1.702443194075248201e+01
1.679266423767828798e+01
1.682419961697028654e+01
1.676873426323306404e+01
1.676747217597960571e+01
1.688264070254092886e+01
1.654406997250068301e+01
1.656810726850541826e+01
1.654730115785343969e+01
1.642710437424746317e+01
1.640530919570254298e+01
1.641312676434694851e+01
