67406.228447,64062.2093594,59077.8000903,55417.883263,51941.2231655,49337.9403542,45652.7831607,41475.456571,40703.2713225,40273.3238487,39932.5270394,38475.5449979,37627.713427,37031.8210568,36828.708579,35950.398186,34969.5715751,34105.6965955,33838.415013,33700.7263121
64552.1930747,58361.2461807,53273.0884713,49528.6908307,46783.0874744,46005.6751625,44253.7288049,41840.730484,40862.4095661,38841.3237021,37772.882479,36144.2884679,36048.3195942,35667.8500855,35528.4262459,34053.1968923,33288.2159006,32842.4207724,32806.8955812,32448.8603897
70890.9164911,60531.2464965,54202.8015438,50040.0412639,48175.5751144,46497.5887054,44859.8037335,44140.6636772,42311.0160725,42055.5277575,41988.6604057,41565.2128549,40774.500893,40143.7747112,39072.4284982,38465.7310453,38134.195678,38114.8533439,37397.9266478,37397.9266478
65011.2465401,61348.2244082,54187.9068333,50488.4272789,47051.0192272,45914.8739697,45201.5657277,44225.0185877,43328.5867883,42690.5285508,42468.2905038,40617.8644159,40377.9205359,40027.34928,38422.9322788,37694.3595974,37337.2072957,37292.9967138,37149.3688769,36803.3604045
67333.8956603,56765.742437,52285.8816106,49951.9987363,48326.6076792,47472.4121788,45377.6205605,43980.1061454,43097.3904934,42288.2336718,40936.300587,39168.3395978,38719.0741577,37869.8227707,36908.1412107,36490.893193,35874.3646967,35470.9957167,34862.3268845,33857.0631947
67323.0546993,62745.6104382,58718.0138382,56327.5530208,54418.2366161,52386.9863933,50844.9921655,49393.2146431,45989.6616938,45219.5366514,43964.1002479,43265.923534,41072.8817813,39682.9610885,38621.5947808,38617.3890523,37697.0204253,36352.7074335,35670.1466364,35359.9614458
69611.7584353,63075.2431345,57481.8420339,55113.7765965,54123.2226353,52219.7710593,49060.5246263,48306.0877429,45160.8318865,43841.6974491,43097.3001098,41309.0564682,40521.6051441,39607.8830174,38559.3513297,38559.3513297,37818.844742,37818.844742,37673.855412,36377.4072864
65374.851801,61347.7501464,56343.741468,49552.1340096,48252.3703352,47022.6398481,45278.2903982,43668.1415813,42838.1020017,41850.1735375,41692.0772701,40846.4884841,39443.0749914,38415.3849398,38382.2362971,37616.1650755,37021.5210546,36653.8416893,36153.2094583,35463.5741412
66827.3213758,60275.7055915,55502.9192619,54500.3115848,53282.6601267,53097.9427603,52972.3402697,51484.8925168,49004.6529621,47426.7854338,46424.2395388,44788.823153,44788.823153,44105.4933675,43663.5730079,42355.541432,41247.6834624,40678.3401493,40678.3401493,40563.4374864
67434.2256812,60395.3136826,56773.0865542,51985.50508,50741.3683163,49236.8793532,47409.680682,47409.680682,44066.5472226,43211.2017424,42141.9462878,41737.9716478,40843.0903097,40468.1367895,39768.8736525,39725.23303,39245.6509347,38569.5460437,38160.0374178,37220.3344878
