16337.0586574,12837.9736018,11910.4895341,11219.7198577,10050.9260937,9778.89098522,9211.51431743,8877.45347624,8860.12932308,8860.12932308,8860.12932308,8860.12932308,8860.12932308,8860.12932308,8860.12932308,8830.60695957,8830.60695957,8830.60695957,8830.60695957,8830.60695957
14616.3500163,13304.9233848,10458.5315311,9656.95793497,9038.52433796,9038.52433796,9038.52433796,9038.52433796,8346.58584683,8346.58584683,8346.58584683,8346.58584683,8129.61057947,8129.61057947,8129.61057947,8129.61057947,8129.61057947,8129.61057947,8129.61057947,8129.61057947
16573.9599451,16038.1760398,12633.7632723,11332.47076,10096.3054576,10087.2480721,9352.92884023,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852,8370.56557852
19176.0975003,14649.2889135,12866.71026,11901.1787264,11390.4387984,11144.3591581,10670.8464386,10553.7687825,9634.69896182,9634.69896182,9161.26707237,9161.26707237,9121.99891992,9121.99891992,9121.99891992,9121.99891992,9121.99891992,9121.99891992,9121.99891992,9121.99891992
14713.4964691,13055.5476692,12577.551381,12478.3236874,11860.5771386,11532.0751773,10664.7509512,10664.7509512,10664.7509512,10469.944997,10216.9310034,9894.28622853,9894.28622853,9894.28622853,9894.28622853,8290.04462213,8290.04462213,8290.04462213,8290.04462213,8290.04462213
14909.6547826,11984.9721172,11007.9686094,10273.9081438,10183.0269883,9696.82726491,9518.02074097,9173.42518902,9173.42518902,9173.42518902,8945.38711199,8584.07737745,8584.07737745,8584.07737745,8584.07737745,8584.07737745,8584.07737745,8584.07737745,8584.07737745,8584.07737745
22203.723495,18501.1907113,15242.6463686,14793.4962764,13659.3225622,11672.1673808,11217.3577786,10365.2175195,10116.4947772,9325.17430253,8633.2358114,8633.2358114,8633.2358114,8633.2358114,8633.2358114,8633.2358114,8633.2358114,7941.29648256,7941.29648256,7941.29648256
17765.5440282,13969.3132583,12721.2106078,11509.3883808,11203.9949954,10613.3655776,10229.5497526,10126.8096244,10126.8096244,10126.8096244,10126.8096244,9884.25182022,9884.25182022,9884.25182022,9884.25182022,9884.25182022,9884.25182022,9884.25182022,9884.25182022,9578.22112905
17813.3401493,13815.5149433,13577.4975101,11921.3695007,11424.3013489,11137.4810861,9950.00663244,9467.15437339,9467.15437339,9467.15437339,9147.3784495,9147.3784495,9141.33957214,9122.85040592,9122.85040592,9122.85040592,9122.85040592,9122.85040592,9106.22045443,9106.22045443
18183.2255154,14392.4976597,12923.1252635,11823.5244936,11823.5244936,10517.3640423,10514.5273953,10511.8889493,10467.3050514,10467.3050514,10402.8246948,10188.2453491,10188.2453491,9398.03735359,9398.03735359,9398.03735359,9398.03735359,9278.67422852,9278.67422852,9278.67422852
