7910.27103896,6500.15453991,6070.94019323,6007.13492732,6007.13492732,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414,5949.41319414
7598.14365689,7232.5218714,6503.37911414,5792.28771895,5792.28771895,5739.86753932,5739.86753932,5739.86753932,5739.86753932,5535.56890044,5535.56890044,5535.56890044,5535.56890044,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818,5509.30435818
9089.25349514,6484.42803542,6268.97962916,6205.21378665,5958.28473105,5958.28473105,5958.28473105,5958.28473105,5958.28473105,5958.28473105,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124,5955.96893124
8064.24309034,7556.46756065,6755.05214239,6750.68592087,6750.68592087,6750.68592087,6750.68592087,6750.68592087,6719.1629394,6532.39249021,6528.43447508,6528.43447508,6528.43447508,6385.62527959,6385.62527959,6385.62527959,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676,6096.83026676
7619.95750509,7390.29959825,6955.98309809,6838.21074075,6574.88446637,6286.08945354,5939.33502559,5939.33502559,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146,5929.93384146
8655.13308247,8110.92625208,7578.19303531,6187.78868161,6187.78868161,6187.78868161,6187.78868161,6102.98299335,6102.98299335,6102.98299335,6102.98299335,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059,6088.65495059
9468.25524966,8047.6078005,6903.77337921,6713.2243892,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672,6524.61911672
9128.85845477,6407.54673621,5720.07113034,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514,5504.28938514
6740.3572689,5804.47570306,5299.07078236,5235.5848647,5235.5848647,5115.98721389,5115.98721389,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409,5113.67141409
6705.874782,6217.0422876,6004.47773146,6004.47773146,6004.47773146,5981.27657755,5981.27657755,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164,5917.47131164
