13471.7996703,10660.1752032,10040.9745306,9800.14795025,9800.14795025,9552.94714706,9552.94714706,9015.02756933,8853.31827674,8853.31827674,8643.00838008,8611.05485962,8581.73147663,8581.73147663,8581.73147663,8484.31245532,8484.31245532,8288.66668604,8288.66668604,8288.66668604
13361.5052309,10723.8467826,9537.82481093,9105.60893004,9054.30507267,8949.98593638,8684.51254015,8581.68248023,8456.91888505,7384.84996678,7354.66205478,7286.24692038,7185.7168109,6954.43247064,6954.43247064,6471.99545312,6471.99545312,6471.99545312,6471.99545312,6471.99545312
10710.7445013,10090.8587388,9190.11190491,9190.27965221,8349.18459536,8072.52143142,8072.52143142,8072.52143142,7881.44107102,7866.33843668,7758.25403113,7758.25403113,7364.73553975,7364.73553975,7364.73553975,7235.36368134,7222.28053101,7222.28053101,7222.28053101,7215.1299072
11966.3174102,9519.31850064,8728.3047084,7669.21801037,7296.69198236,7017.51212588,7017.51212588,7017.51212588,6962.87495232,6540.44511227,6540.44511227,6540.44511227,6538.02045215,6538.02045215,6045.80636036,6045.80636036,6017.41843576,6017.41843576,6001.46007095,6001.46007095
10934.1697284,10930.117916,10930.117916,9549.4784712,9489.30569548,9066.50499217,8737.21022749,7969.40983106,7471.76721885,7212.35317237,7051.75604344,7051.75604344,7038.56417255,6919.66255776,6919.66255776,6919.66255776,6919.66255776,6919.66255776,6919.66255776,6903.70419295
13602.0880395,13225.5362151,10070.9935375,9796.56235986,9783.53002862,9758.45705289,9664.02685344,9499.62264828,9414.62149493,9397.5586589,9397.5586589,9274.85952452,8436.23974137,8436.23974137,8310.50361817,8154.31922378,8034.99916363,8034.99916363,8034.99916363,7983.07570963
12752.3862763,10590.3035609,9746.60465237,9315.49840694,9064.52718454,8885.07623264,8566.49235335,8447.1852612,8215.84544735,8159.49128084,8127.10449967,8127.10449967,7881.45312661,7593.96938782,7593.96938782,7589.69308962,7423.98488228,7124.24949413,7124.24949413,7124.24949413
12589.2459335,11162.3048037,10044.0307918,8794.57134091,8232.65790367,7124.96182506,6849.61222625,6556.55639704,6468.8090856,6361.55471812,6361.55471812,6361.55471812,6361.55471812,6361.55471812,6361.55471812,6361.55471812,6361.55471812,6357.92325914,6357.92325914,6357.92325914
11906.4602467,11281.6586504,10266.6311624,9450.00804084,9410.20757519,9331.71059934,9228.60817739,9228.60817739,9212.64981258,9212.64981258,8917.66785009,8898.01167553,8830.70459615,8830.70459615,8790.07315029,8342.65230216,8342.65230216,8329.66913028,8329.66913028,8262.21246058
10700.4559446,10505.6781593,8405.12560835,8057.1780662,7933.40368629,7344.0927084,7344.0927084,6981.42363043,6981.42363043,6974.35192895,6818.49630461,6818.49630461,6639.64872401,6595.3024346,6581.67817106,6556.49297527,6480.31837308,6480.31837308,6480.31837308,6480.31837308
