65537.2708484,59105.0486343,48663.4403924,47087.3410187,46243.5307297,44190.9022396,42721.5947861,41125.9411448,40802.2190944,40436.5683867,40409.5124147,39384.6401003,38633.6300549,37992.8696838,37403.5207927,36631.5141942,35916.5581957,35552.5993882,34703.2341822,34388.0915713,33475.6600636,32601.8891875,32601.8891875,32596.2203175,32546.545892,32506.6869978,32409.1227485,31866.3612382,31837.7494585,31667.6347363,31603.2678242,31443.26359,31306.0100556,31300.9140085,31299.4362311,31299.4362311,31299.4362311,31230.7398479,31230.7398479,31213.1653044
68767.753557,60718.4620355,57186.0894482,54393.8708768,52592.7363578,49801.8269307,47235.1102882,46371.5495928,45547.3189912,44899.8949079,43605.9191253,42896.9468164,42068.0024393,40603.8872702,40000.4235025,39578.9963335,38122.2691536,38122.2691536,37863.9092509,36675.7582034,35978.366073,35731.5705594,35722.5443613,35246.776953,34578.8631213,34068.7162135,33539.9805996,33441.4810303,33411.3343944,32311.7145616,31900.8741287,31575.6396788,31567.0009034,31567.0009034,31128.0671996,31027.3262818,31027.3262818,30974.0492493,30716.3668856,30716.3668856
64024.0970617,58180.046749,53131.8879484,51192.8365946,49233.8374514,46588.5861325,45486.9901782,44434.1334379,43073.265252,42676.2484478,41457.4694014,40158.2446062,39894.2121055,39135.8044772,39135.8044772,38918.0187048,38078.8803877,37083.3500238,36505.359532,36348.2412832,35579.6769206,34748.2752003,34699.7043223,34595.3496702,34538.4504478,33294.6296247,32548.8791387,32548.8791387,32477.311726,32477.311726,32327.5134442,31992.808668,31559.7511049,31401.3700216,31044.6341886,30964.1382804,30847.2330127,30847.2330127,30741.2503481,30694.8199537
72438.2162943,65694.7586335,59445.4017659,52614.7267042,51761.2289973,49771.6175557,48157.729362,45168.7485331,42789.7300401,42714.3482577,41827.5043742,40815.3335692,40202.4725217,40086.4720304,38550.7470895,38120.8744871,37877.3582078,37442.6229672,36452.9285075,35872.9492115,35865.3770092,34796.649618,33169.341711,33141.4142216,32342.8922704,31628.1981389,31055.6901256,30696.3377672,30683.602589,30683.602589,30311.6940191,30028.9230266,29076.9424594,28675.2363365,28583.7173439,28538.8549664,28321.2660926,28106.953514,28056.6792541,28015.4792703
69846.1567985,61491.2746892,55020.6578408,54404.415659,51525.2738958,49014.3641633,47865.3178816,47191.5932184,45717.7849881,44706.7627966,43767.8725793,43403.4734834,41113.1181772,40811.1138627,40495.9625375,39637.5736074,38641.8438103,37955.9787103,37448.1715403,36585.9844603,36585.9844603,36194.7896436,36158.2201702,36158.2201702,36158.2201702,36032.4789336,35746.445438,35693.7328952,35652.2171606,34816.4599778,34780.5748798,34564.6655949,34501.5901656,34391.6060593,34165.3037034,34000.039962,33449.4526481,33182.8179665,33121.353734,32743.7192188
67945.8454769,61299.3062471,57472.1959726,49400.3460858,47310.0345234,46498.7814616,45470.0504384,44639.4579544,42901.6439484,42454.6164977,40310.1059149,38956.6098541,38826.5283184,38426.9571319,37581.7301981,36936.240231,36588.3213786,35596.064378,35512.8033609,35251.8079333,34608.8546619,34433.2130612,33985.7489315,33985.7489315,33847.0801056,33649.7829816,33523.497159,33488.3821965,33488.3821965,33349.3201536,33033.4178265,33033.4178265,33012.4330435,31585.299713,31585.299713,31270.81227,30953.2347113,30916.7104548,30772.0152255,30572.8876753
62079.4096932,56948.6856112,52285.0343312,50740.9142524,48759.1530482,46915.1598657,44522.400694,43781.9937242,43673.2572018,43077.2781761,41976.9485301,40562.0164216,40487.5944439,39775.8871938,39444.3219374,39368.227026,38970.0987904,38348.3213214,38228.8001481,38064.9314706,37878.894516,37265.8859469,36992.5816097,36918.9017227,36872.0914981,36857.7243335,35901.8253056,35783.7439127,35437.6391621,34798.477359,34259.6979558,33344.6979018,33074.9185394,33074.9185394,32953.9918352,32918.2015498,32897.7823262,32747.5916454,32747.5916454,32006.0253682
64217.7147953,55628.6640209,51946.9370601,48520.6647448,46299.4245676,45390.0259424,43076.8567272,42325.8469533,40596.2258508,39625.6186622,38040.5366445,37562.1743411,36775.5656914,36775.5656914,36008.0757882,35607.0323975,35070.9448217,34408.9298154,33015.2753536,32777.058864,32598.4272842,32489.934872,32489.934872,31793.555257,31720.1519687,31680.7196588,31680.7196588,31618.1862686,31511.899227,31153.867862,31081.888283,30970.7567376,30800.1783675,30688.3232986,30184.8687501,29844.5443693,29665.143188,29365.220556,29335.8619651,29154.7189515
66296.2100788,61081.3591976,55342.7241667,51035.3323484,48404.7653358,46647.9339054,45491.9123312,45325.2107768,41852.7942056,41313.7303967,40151.5177101,39968.4961353,39589.7757495,39039.3432375,38894.5977893,38699.8159132,37997.7056567,37594.0305728,37560.2035651,37547.609591,37525.8118,37383.0769198,36965.5125679,36859.3112322,36755.6288751,35834.8254874,35731.1198123,35731.1198123,35621.5026136,35500.5711792,34704.943908,34704.943908,34637.8494913,34165.5756587,34089.3112761,33369.1381411,33338.8635691,33199.0793829,33199.0793829,32727.6590916
66460.2695126,59906.0871495,54625.6195891,51886.2966131,46533.2100458,45641.5675514,44963.306724,44253.5202327,43631.7384996,42339.3731182,42175.9719831,41686.2010088,40656.579211,39843.7513653,39296.1221441,38953.5884679,38375.0545281,37932.1594824,37932.1594824,37849.9435802,36877.5106795,36414.7989476,35248.8683983,35243.46076,35204.8117601,35204.8117601,35100.9440005,35011.7333763,35011.7333763,35011.7333763,34907.004542,34801.9100099,34787.815308,34787.815308,34655.394414,34451.913185,34451.913185,34297.7553373,34297.7553373,34215.3292968
