68979.6455723,59593.9873459,54453.7241006,52172.1734712,50045.3811809,49027.9016636,47266.2514511,46375.2748056,45308.5189608,44286.4753832,42329.3631943,40971.5082006,39544.0108459,39364.4943007,38028.4006942,37402.2721046,36264.948524,36053.6155826,36051.1089391,35882.5175884,35437.7216221,35218.0808834,35110.406819,35110.406819,34409.2549073,34409.2549073,33529.1435674,33491.3968315,33491.3968315,33428.5645861,33283.5038358,33051.9293895,32987.6695621,32702.9705771,32679.356974,32173.0394216,32104.4142043,32104.4142043,32028.2194774,32028.2194774
72888.1924617,62452.7883978,56134.3675769,53809.6635038,51781.0144635,50066.3046725,48498.5086929,45405.7111486,45105.3252113,44713.7183797,44417.4533756,42902.3382177,41460.7971532,41004.6732139,40796.2586579,38736.2628552,38198.7408907,37507.6774499,36908.8847152,36695.2269831,36463.0931361,36405.1130828,36405.1130828,36389.2151277,36389.2151277,36084.6750688,36084.6750688,35157.3603811,34063.4326675,34009.6159836,34009.6159836,33779.5695396,33397.9309047,33397.9309047,33227.1078884,33174.4411708,32912.0488874,32912.0488874,32119.2236467,32119.2236467
72162.7139524,66321.2026343,56508.2391045,52607.0268545,51225.4063475,51046.2832923,49701.6475698,48683.9533154,46281.3079828,44644.9219018,42617.3714161,41635.8270251,41160.9549921,40813.1332581,40625.1544554,40592.5700771,40144.6784006,39288.52951,39193.1676297,38819.7450049,38547.2727397,37604.6274346,37588.9718787,36566.7880982,35548.9443814,35209.1445029,34690.0247702,34438.9581467,34324.6231928,33645.5480339,33280.5105145,32927.5843784,32442.6308334,32442.6308334,32442.6308334,31860.311763,31812.3522335,31625.8579319,31400.9825536,31385.1179461
68133.2270047,58867.3384867,54459.0910959,50744.006168,48243.0546333,45573.8885321,44473.3158437,42276.7294296,39225.0718275,38672.0931758,38545.0523891,37725.0262802,36421.3844331,35802.8129359,35130.6259461,34465.9918395,33844.5172024,33799.7980728,33387.5210334,32389.7353896,32003.5689074,31897.6853339,31745.2793604,31660.7555131,31185.2926728,31185.2926728,30678.5901399,30659.8866976,30659.8866976,30659.8866976,30232.4301191,29614.0964644,29594.5642945,29289.457496,28610.9868009,28610.9868009,28040.9113131,28040.9113131,28040.9113131,27460.5672321
72037.1636308,64522.4428585,57815.5092685,53567.356326,52075.0815228,48576.225589,46303.1276052,44709.9626587,43831.1847104,41555.9606906,41357.2199426,40927.2031024,39930.9722046,38731.7176748,38229.2257293,38204.3499103,37825.5843688,35565.4647092,34895.8014488,34895.8014488,34163.9730487,34030.0079489,33833.9988076,33527.5587014,33090.7238043,32229.2838863,31701.8685878,31681.1341196,30578.1321491,30491.4196475,29872.48521,29465.8053091,29292.0105792,28486.9760611,28486.9760611,28144.3195723,27834.6278237,27676.7088577,26644.9037385,26644.9037385
63207.672777,61203.343002,58907.3477401,53242.8277549,51038.9728711,50659.5156043,47918.8415331,46381.6639952,45106.2497514,44879.8412669,43911.9553795,42273.0192582,41450.8811578,40893.1391208,39857.9655164,39044.4179276,38209.4069303,37916.7880347,37472.8390114,36701.2974183,36433.8609535,35681.420149,34923.3800764,34127.651659,33879.3483348,33542.3744598,33149.651176,32523.4696863,32523.4696863,32504.8757313,32504.8757313,32411.6239292,32146.3567267,32146.3567267,31916.8881734,31916.0827784,31916.0827784,31852.1094444,31809.9164603,31803.3950938
63158.0639727,58497.5295948,56084.1133261,55162.2738953,53329.0360124,51291.0230514,49507.7517643,46628.2820971,46117.2722112,45409.5129976,44044.2333995,43391.2497861,42392.2200645,42278.2242104,42136.7850207,40977.8407108,40154.0029153,39674.9383757,39029.3767281,38968.0442268,37953.962832,37953.962832,37266.6862096,36907.58788,36803.4080449,36696.560459,36466.7682351,35519.3295089,35511.5599184,34943.9999583,34609.4671324,34609.4671324,34202.3035305,34061.080395,34061.080395,33417.7435219,33204.9674276,33123.462002,32842.7399419,32223.6497099
66657.0427014,59192.4389973,54322.5870488,51106.9282714,49303.5840589,46000.4039008,44795.4925618,43858.4255005,43237.9135469,42637.1494431,41170.2342858,39779.7073561,39597.7203904,39447.571129,39223.5509403,38538.6221834,38403.9154673,37095.2537688,36882.2675079,36251.2994773,35460.8058335,35186.4960783,34459.0259047,34459.0259047,34104.7231153,33997.6839568,33524.3125468,32408.1270541,32214.5530979,32171.7814744,32171.7814744,32058.1515664,31888.0650654,31774.5034792,31708.9305955,31708.9305955,31475.644565,30623.6928483,30505.5493655,30237.2162914
71072.3739519,65522.0859176,61768.187259,58197.5528138,55858.4778643,54271.8946067,50124.428234,49211.1546882,46944.0905186,45701.4910864,42786.3324039,42429.6950172,41536.7623503,40403.991949,40055.8936423,39614.1273643,38664.391731,38360.1939696,38351.087541,38270.8939713,38270.8939713,38270.8939713,37033.471321,37033.471321,37033.471321,36864.0199792,36375.4760109,36036.2595346,35627.5399331,35291.7734967,35285.7198286,35221.3826125,35035.5182809,34996.6446271,34912.3330415,34903.057346,34675.0451096,34626.7908595,34115.3175101,34097.3105808
67121.5732861,60706.0238561,58457.776001,53574.7033344,50362.6635604,48206.7869784,47011.9899757,46211.4471061,46085.5594509,44718.168604,43417.114825,41825.2389136,41071.9749918,40975.4838641,40705.8013691,40149.8955922,39597.6804511,38633.7798645,37420.3349926,37420.3349926,37348.7661362,37302.1277898,36810.7345988,36742.3057507,36351.9495883,36226.6275351,36040.4649379,35718.4550863,35593.5752277,35502.5581788,35502.5581788,35304.1364836,35218.8078196,35045.2888188,34815.1012891,34815.1012891,34815.1012891,34815.1012891,34815.1012891,34710.8754269
