4.134552103573411186e-01
5.933970343146491855e-01
7.494198694707533415e-01
8.734032943956506756e-01
9.843872990532485101e-01
1.092411739085322298e+00
1.185008488901036827e+00
1.275783389003112722e+00
1.354117303787325977e+00
1.421679799982348502e+00
