101325.24300393213,63692.188145169115,56448.59735899162,54378.6621214081,53751.953983463485,53206.65462868143,53166.43328363534,53036.43984873676,53036.43984873676,53036.43984873676,52971.45100298823,52971.45100298823,52798.628839903606,52798.628839903606,52745.25599417513,52456.460981349825,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929,52334.54753073929
101592.48936432473,62379.340603081095,56659.390254080994,54027.86360303919,52907.25736985507,52269.87224732059,52179.590737580584,52115.78547167432,52115.78547167432,52115.78547167432,52115.78547167432,51878.771591161596,51823.36565778661,51754.62492648597,51481.19779923283,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386
96032.3915480311,60543.52969298593,55293.9244376127,54262.03760428562,53681.196850577224,53476.90409274392,53224.12130392826,52984.633636093335,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295,52706.574909225295
97578.92799226657,60529.826554733416,54347.01403137123,52517.3923581045,51823.79440748198,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386,51478.881999425386
94516.7423944088,60079.51094293969,54353.7408481833,52826.455726610075,52165.692628015415,51521.82660200348,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161,51136.71414087161
703.5115509260827,184.55819012360215,330.67556023778735,338.73940027177537,330.5546543930651,334.6794006321455,328.06503498533203,305.2553080954925,305.2553080954925,305.2553080954925,294.8001152128435,294.8001152128435,271.8871818389136,271.8871818389136,266.4567008367733,253.1285639349708,256.2363164473513,256.2363164473513,256.2363164473513,256.2363164473513,256.2363164473513
754.7987516780578,359.1393211819771,321.5783934520501,275.3830374536936,247.22424311842977,246.3827842177482,223.4529971958308,206.60755293794335,206.60755293794335,206.60755293794335,206.60755293794335,148.9716761848188,137.3312796623734,124.47153544219084,102.57548794338501,102.65035756613457,102.65035756613457,102.65035756613457,102.65035756613457,102.65035756613457,102.65035756613457
665.1171315618813,275.04871613013484,359.4860266549561,328.02415654726303,305.9347450251215,309.9287573898362,280.18194704749834,264.9663600542935,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355,268.23157405683355
550.7036088757703,218.99026920140577,177.3780754888327,134.09095730699053,125.06903518899246,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342,102.6503575661342
625.582785907045,311.5531831090306,294.9532648280626,251.75672953586752,195.52968559658308,98.13590943885919,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13,8.134767913360664e-13
