155299.72371696273,120398.66817430036,116726.83761192727,114915.69527552993,113589.58251038558,110818.94742338831,110252.71529290202,108182.96183945492,108168.80639370516,107492.97973219957,106929.00197506926,104727.88867798376,103814.3363430768,103814.3363430768,103103.026022658,103103.026022658,103103.026022658,103103.026022658,103038.446823879,102791.01483857978,102360.08563947672
148641.86764513655,110150.27789047094,109143.95695633364,106718.76922234971,105484.23698799392,104382.46732275384,103722.53358421403,103204.45196553554,102042.59075965032,102042.59075965032,102042.59075965032,101453.24758259425,101131.12223606353,101129.99847725543,100970.42165578493,100970.42165578493,100970.42165578493,100634.69733567629,100473.75637765757,100473.75637765757,100172.33869664543
151849.84148923415,112805.36047144483,109215.32129585197,104413.70519888942,104413.70519888942,104151.7548710305,104057.22866179365,102805.99615353504,101626.89687701748,100935.70613364255,100267.11497473362,99926.46751938967,99208.85572810513,99053.3413466517,98850.4181226888,98850.4181226888,98850.4181226888,98010.38165953993,98010.38165953993,97915.17652648856,97481.51175629749
141867.22897998823,113710.48856056151,110627.6802559066,108687.92916941443,106215.46037056364,102816.37285450863,101916.59610858883,101080.97307231688,100897.76459120138,100533.93665432281,100533.93665432281,100344.01061463435,99672.44372857478,99672.44372857478,99180.12731289718,98375.61350215727,98256.01926459966,98256.01926459966,97341.99200150455,96538.94342065639,96276.2576570783
144100.3762207214,113768.23640814863,107191.88674578842,105458.82809114306,103414.7050940506,102326.87713408745,102114.54735733192,102114.54735733192,101429.77151658513,101255.8716696148,100815.69919065903,100275.99578407164,99909.71242098144,99909.71242098144,99909.71242098144,99863.8527280646,98923.10555658884,98107.46640384753,98107.46640384753,97871.54937159398,97871.54937159398
1009.7513582224182,416.2466031551334,615.3166257383191,593.5255507676096,556.0620908595863,568.2384293201673,472.7273655818319,544.3914939384206,542.6626289882583,590.9589933818912,544.129587208981,750.4342149572523,683.022619932051,683.022619932051,727.3991300307445,727.3991300307445,727.3991300307445,727.3991300307445,728.741686228153,712.3042465760224,733.1490918845175
1076.3142302919816,513.6391436166272,481.48733828081924,622.7871029256503,593.7010191139512,532.67050542192,469.74809476235134,449.0813132812522,394.0760764457669,394.0760764457669,394.0760764457669,416.4893434276333,339.6346887329746,339.5952539909324,337.38601729759137,337.38601729759137,337.38601729759137,297.4088735404742,303.31421011147125,303.31421011147125,281.55023376708675
704.7152416614331,344.4929034816721,375.2434546175404,650.383763128259,650.383763128259,630.9246134282703,626.1799024784951,668.7376204877094,603.6253906821545,595.6760129934962,652.3535562780661,643.4041965072732,606.3010961203656,591.644661271158,577.5065888329974,577.5065888329974,577.5065888329974,476.4397636921444,476.4397636921444,479.41264225058217,504.1703200390299
349.68712866498373,424.58581364900937,500.79304931150335,462.82059022543336,519.5380772376262,793.4571546495082,768.4676914229028,721.3922434050942,709.5419469672916,690.5992696713992,690.5992696713992,684.0633437788676,623.3001633371616,623.3001633371616,585.5952050405164,601.9419032602412,612.508280200184,612.508280200184,604.2430565470826,691.8709624431671,666.1322146402032
735.1950097131236,444.588951280477,549.123855327132,581.0830750813395,543.5474822942564,501.31191309091594,488.3527462350561,488.3527462350561,502.4089559206595,499.4065250861772,449.3212536108634,442.91366356255423,468.06915524835887,468.06915524835887,468.06915524835887,461.99971555550485,405.0084648458468,373.9991659043245,373.9991659043245,359.6928363378662,359.6928363378662
